# 1D Euler DG Solution - Modal Coefficients
# Time: 1.000000000000000e-02
# NX=200, DIM_PK=3
#
# Format: cell_id  x_center  rho_0  rho_1  rho_2  rhou_0  rhou_1  rhou_2  E_0  E_1  E_2  
   21 -7.850000000000000e-01    1.0000000000000000e+00   -3.5572133998358005e-16    2.3262193699415593e-16    9.9999999999999822e+00   -1.0688985704222243e-14    8.1757409849909175e-15    2.5500000000000005e+03   -4.5532892992377091e-13   -3.7404689440094669e-13 
   22 -7.750000000000000e-01    9.9999999999999933e-01   -1.3113999078501851e-16    3.3383436809721188e-16    9.9999999999999662e+00   -6.3924539943320802e-15   -6.5330455739634746e-15    2.5500000000000000e+03    1.2239464976864282e-12    5.6414108414226304e-13 
   23 -7.650000000000000e-01    9.9999999999999867e-01   -1.9266995656588006e-16    5.0006889923682269e-16    9.9999999999999645e+00    1.1614338200631616e-14   -7.7033095111171030e-15    2.5500000000000005e+03    2.1920422082415925e-13    4.0488690838365896e-13 
   24 -7.550000000000000e-01    9.9999999999999933e-01    7.4157966300315794e-16    1.6372389394315308e-16    9.9999999999999716e+00   -2.8097325397168971e-15    2.2295912533407453e-15    2.5500000000000005e+03   -1.2289065543455811e-13    4.4125893617549181e-13 
   25 -7.450000000000000e-01    1.0000000000000000e+00   -1.6196504770090355e-16    4.6892131256498920e-17    9.9999999999999822e+00    6.1902460132066611e-15   -4.1468281399272180e-15    2.5500000000000005e+03   -4.6514957383210867e-13   -1.9330076852509844e-13 
   26 -7.350000000000000e-01    1.0000000000000000e+00   -1.0120348655608593e-17   -4.8997018023834409e-16    9.9999999999999822e+00   -1.1302775948492351e-14   -5.4566204946004497e-15    2.5500000000000005e+03    5.5934335227268079e-13   -3.9010762514467127e-13 
   27 -7.250000000000000e-01    1.0000000000000000e+00    2.6371229582309020e-16   -8.6914512337684737e-17    9.9999999999999822e+00    1.5090204555123505e-14    1.0363323512588504e-15    2.5500000000000005e+03   -4.2586699819881024e-13   -2.4026535572360414e-13 
   28 -7.150000000000000e-01    1.0000000000000000e+00   -6.7953763848194164e-17   -2.5984220762594842e-17    9.9999999999999893e+00   -4.5510832615210556e-15   -1.5189035613313393e-16    2.5500000000000005e+03    3.0080597030412758e-13   -5.5351849188612841e-13 
   29 -7.050000000000000e-01    1.0000000000000000e+00    1.0897915209240913e-16    1.6534823736219905e-16    9.9999999999999822e+00   -2.4011086342966792e-15   -7.8006363781519276e-16    2.5500000000000005e+03   -4.8810086342681347e-13    3.4971755554609944e-13 
   30 -6.950000000000000e-01    1.0000000000000000e+00   -5.5210966370680940e-17    4.8350196887995587e-16    9.9999999999999787e+00   -1.0735081347489550e-15    1.5945561903811834e-15    2.5500000000000005e+03   -2.6873669566566622e-13   -1.1014090525989614e-13 
   31 -6.849999999999999e-01    9.9999999999999933e-01   -4.8516602006741830e-16    9.9487949703155585e-16    9.9999999999999574e+00   -1.6828596919203815e-14    1.5899819349196337e-14    2.5500000000000005e+03    2.5181211218836225e-13    2.5591258741562692e-13 
   32 -6.749999999999999e-01    9.9999999999999778e-01   -1.7055937035330046e-15    4.4028444518592635e-16    9.9999999999999503e+00    6.6613381477436107e-16   -1.9244590580475041e-15    2.5500000000000005e+03    1.6017099594835999e-13    6.8785401547606926e-13 
   33 -6.649999999999999e-01    9.9999999999999911e-01    2.7736211121026363e-15   -2.7295001173158817e-18    9.9999999999999680e+00    1.7545365532204464e-14    3.8308323758211493e-15    2.5500000000000005e+03   -1.4898790466851903e-13    3.7963043123271858e-13 
   34 -6.549999999999999e-01    1.0000000000000000e+00   -1.6120331968737353e-15    7.9323872444934164e-16    9.9999999999999716e+00   -1.4064832047708944e-14    1.0424809596700655e-14    2.5500000000000005e+03   -1.7042089515657197e-13    2.1713535904215110e-13 
   35 -6.450000000000000e-01    1.0000000000000000e+00    1.4137475481433731e-15    8.7168789979672075e-16    9.9999999999999662e+00    7.4178265017465806e-15    4.2369523236506439e-15    2.5500000000000005e+03   -5.4393344795041977e-13    7.8652566556797442e-14 
   36 -6.350000000000000e-01    1.0000000000000000e+00   -2.0364516573014511e-15   -1.1238792756385850e-16    9.9999999999999680e+00   -5.1648735057915131e-15   -3.9295940482670833e-15    2.5500000000000005e+03    2.4199146828004994e-13   -5.2304364300512855e-13 
   37 -6.250000000000000e-01    1.0000000000000000e+00    1.8716258642871541e-15   -5.3091282046624763e-16    9.9999999999999751e+00    1.2635043578043202e-14   -5.2881434981734992e-16    2.5500000000000005e+03    2.1236549441626910e-13    3.0119595794699304e-13 
   38 -6.150000000000000e-01    1.0000000000000000e+00   -1.2204400334438805e-15    7.8528166380834919e-16    9.9999999999999787e+00   -2.4011086342962583e-15    9.1398678194453625e-15    2.5500000000000005e+03   -2.3927476394068723e-13    3.8222391704138494e-13 
   39 -6.050000000000000e-01    1.0000000000000000e+00    2.3966936548914131e-16   -4.2877881177518396e-16    9.9999999999999911e+00    8.3368030958725696e-15    6.3012898579943167e-16    2.5500000000000005e+03   -5.8283325859315964e-13   -3.4080362486025282e-13 
   40 -5.950000000000000e-01    1.0000000000000000e+00    6.1477566452221791e-17    2.9128991255698067e-16    9.9999999999999822e+00   -1.7133783269059098e-14    3.9194581579952618e-15    2.5500000000000005e+03    1.9294292945137897e-13   -4.3985227484357995e-13 
   41 -5.850000000000001e-01    1.0000000000000000e+00    2.4004004398199891e-16    8.4606654208485021e-16    9.9999999999999787e+00    1.2635043578042697e-14    7.7160684623977319e-15    2.5500000000000005e+03   -6.2412625974957130e-13    7.8730743599603766e-14 
   42 -5.750000000000001e-01    1.0000000000000000e+00    1.0738963985353843e-16    2.0049043247850681e-15    9.9999999999999822e+00   -5.3700398446404688e-15    1.9773818251866246e-14    2.5500000000000005e+03    2.3206146294585172e-13   -8.9558608414700439e-13 
   43 -5.650000000000001e-01    1.0000000000000000e+00   -1.2559004773253502e-16    2.8934737032747756e-15    9.9999999999999716e+00   -3.3235027729810824e-15    3.1119044256732124e-14    2.5500000000000005e+03    3.0097001244292119e-13    2.2674121079639911e-13 
   44 -5.550000000000000e-01    1.0000000000000000e+00    1.6303412867974144e-15    7.0667950583786783e-15    9.9999999999999698e+00    1.4474705538574360e-14    7.4989502238664028e-14    2.5500000000000005e+03    4.6808500102321002e-13    1.0972869894057675e-12 
   45 -5.450000000000000e-01    1.0000000000000000e+00    8.1289723265896293e-16    1.4780829338584421e-14    9.9999999999999769e+00   -1.7744155968770929e-14    1.1149939270331476e-13    2.5500000000000005e+03    1.9894099154062289e-12    3.5310715704354485e-12 
   46 -5.350000000000000e-01    9.9999999999999600e-01   -2.0359403620773552e-15    2.6775186430677573e-14    1.0000000000000053e+01    1.2181019231447573e-13    2.2497436743810929e-13    2.5499999999999895e+03   -1.1980660187533319e-11    5.3754642584893860e-12 
   47 -5.250000000000000e-01    1.0000000000000007e+00   -9.2714677546098984e-15    2.0535910088538894e-14    9.9999999999999467e+00    2.4235424441348044e-13    9.6697186173857594e-13    2.5500000000000023e+03   -2.9103319178200248e-11   -6.2827044573036327e-11 
   48 -5.150000000000000e-01    1.0000000000000036e+00    6.5682320119222419e-14    1.1326686764689325e-13    9.9999999999997904e+00   -1.9222182898706076e-12   -9.1078003989462497e-13    2.5500000000000173e+03    2.1867646059312106e-10    1.7526855572621048e-10 
   49 -5.050000000000000e-01    9.9999999999989542e-01   -1.7098216392597855e-13    1.1725848294293067e-13    1.0000000000002638e+01    4.1187129846595797e-12   -9.5551760271574117e-13    2.5499999999996803e+03   -4.9623404692103203e-10    1.8579431128375293e-10 
   50 -4.950000000000000e-01    1.0000000000001807e+00   -3.2921334353877049e-13   -8.7600522807255369e-13    9.9999999999946549e+00    7.2918902917725261e-12    2.3388173185480597e-11    2.5500000000006030e+03   -9.0032578864825680e-10   -2.7308585915800059e-09 
   51 -4.850000000000000e-01    1.0000000000003118e+00    2.8735454923009771e-12    2.3260930998581502e-12    9.9999999999908002e+00   -8.3691504930551977e-11   -7.6755241368237636e-11    2.5500000000010382e+03    9.5336677773715524e-09    8.4714242878672273e-09 
   52 -4.750000000000000e-01    9.9999999999610756e-01   -9.6654965211453218e-12   -2.5773412679753988e-12    1.0000000000105151e+01    2.5256954783343132e-10    1.9875929372762153e-11    2.5499999999877587e+03   -2.9657686115164263e-08   -3.9404115260797272e-09 
   53 -4.650000000000000e-01    1.0000000000134355e+00    6.4807007705254227e-12   -2.8063309700632579e-11    9.9999999996283933e+00   -2.0741346385030083e-10    6.1566246189620632e-10    2.5500000000429332e+03    2.3066958411009434e-08   -7.6280508020631137e-08 
   54 -4.550000000000000e-01    9.9999999997899158e-01    6.5839090939254881e-11    1.0899143062313484e-10    1.0000000000569136e+01   -1.8740818683478540e-09   -3.4018819745068904e-09    2.5499999999338479e+03    2.1485891476297976e-07    3.8069859834545853e-07 
   55 -4.450000000000000e-01    9.9999999995531830e-01   -4.0276121492346392e-10   -3.4557803358906686e-10    1.0000000001210108e+01    1.0885684409218859e-08    8.4337477082760002e-09    2.5499999998593335e+03   -1.2660200607873092e-06   -1.0105442519834330e-06 
   56 -4.349999999999999e-01    1.0000000004414964e+00    1.2863231438143431e-09    3.1458323109495219e-10    9.9999999878630312e+00   -3.5617266298354080e-08   -1.1134910839238634e-08    2.5500000014048383e+03    4.1144504005453831e-06    1.2087614428636124e-06 
   57 -4.250000000000000e-01    9.9999999811576878e-01   -2.8528256550661560e-09    8.0717967913687086e-10    1.0000000051587111e+01    7.7432556123864083e-08   -2.8020335607518771e-08    2.5499999940220059e+03   -8.9947614379185281e-06    3.0555477568321284e-06 
   58 -4.150000000000000e-01    1.0000000059494356e+00    3.2499625944898185e-09   -8.3021303695472257e-09    9.9999998367260137e+00   -9.0848548159996844e-08    2.1402983373248719e-07    2.5500000189078487e+03    1.0467179339789796e-05   -2.5231185429103092e-05 
   59 -4.050000000000000e-01    9.9999998404034696e-01    5.1903789595529084e-09    3.1245299914402380e-08    1.0000000437196526e+01   -1.4621504228868602e-07   -8.8766392032258538e-07    2.5499999493450546e+03    1.6810649671266464e-05    1.0182175505680873e-04 
   60 -3.950000000000000e-01    1.0000000396406628e+00   -4.8383266641541910e-08   -1.0499711648420701e-07    9.9999989123659301e+00    1.3176858818496274e-06    2.8081617098678119e-06    2.5500001259609057e+03   -1.5292060768853520e-04   -3.2756381356595496e-04 
   61 -3.850000000000000e-01    9.9999989524511446e-01    1.8695126856677072e-07    2.9386231573693126e-07    1.0000002870142444e+01   -5.1455398747512959e-06   -8.2166523652039278e-06    2.5499996674726708e+03    5.9539511782247766e-04    9.4662079395249578e-04 
   62 -3.750000000000000e-01    1.0000003238601256e+00   -5.4225640431875112e-07   -8.3569209720469824e-07    9.9999911165645532e+00    1.4821359656900698e-05    2.2548726008417201e-05    2.5500010288851395e+03   -1.7183192495013354e-03   -2.6236870304924610e-03 
   63 -3.650000000000000e-01    9.9999856539675414e-01    7.6322368040442306e-07    1.9889683879461669e-06    1.0000039322004541e+01   -2.1028710736120249e-05   -5.5356025881806684e-05    2.5499954447631799e+03    2.4325384129826955e-03    6.3855845087420551e-03 
   64 -3.550000000000000e-01    1.0000035723775333e+00   -8.6314700277070668e-07   -5.2266572018778458e-06    9.9999020347181435e+00    2.3427178115878679e-05    1.4141773113803479e-04    2.5500113471835230e+03   -2.7213828683768067e-03   -1.6441981697701460e-02 
   65 -3.450000000000000e-01    9.9996312402260379e-01   -4.0605506632315285e-05   -8.8761326611888352e-06    1.0001010918858317e+01    1.1126514240031211e-03    2.3901886952263482e-04    2.5498828945284877e+03   -1.2890743215889516e-01   -2.7828996997066945e-02 
   66 -3.350000000000000e-01    9.9985401478874436e-01   -6.9230755117125187e-05   -9.3520159132590676e-06    1.0004001783076864e+01    1.8963769480160363e-03    2.4649040604757185e-04    2.5495364118479911e+03   -2.1973838383585742e-01   -2.8878490411346790e-02 
   67 -3.250000000000000e-01    9.9964970852047441e-01   -1.4823300028341948e-04   -3.1039875086574491e-05    1.0009600613727363e+01    4.0588760280444482e-03    8.2789277163079593e-04    2.5488877067400467e+03   -4.7040660003813661e-01   -9.6681781080296417e-02 
   68 -3.149999999999999e-01    9.9908080651426956e-01   -4.8242453950944018e-04   -1.3141236884801208e-04    1.0025179963714310e+01    1.3200066085997475e-02    3.5432157812215048e-03    2.5470819150519064e+03   -1.5305459046339149e+00   -4.1275381037301745e-01 
   69 -3.049999999999999e-01    9.9744872007480379e-01   -1.1680782060862610e-03   -1.8041112323229005e-04    1.0069790259232999e+01    3.1878291491269840e-02    4.7948810795865569e-03    2.5419057935965120e+03   -3.7016598970609915e+00   -5.6212481074375753e-01 
   70 -2.950000000000000e-01    9.9403472335436505e-01   -2.4029280403241732e-03   -4.3373999895718232e-04    1.0162704266725607e+01    6.5211658944265727e-02    1.1465369667556131e-02    2.5310993033541822e+03   -7.5961050218187314e+00   -1.3506224134152303e+00 
   71 -2.850000000000000e-01    9.8706362418073912e-01   -4.6120325002822395e-03   -5.5300152560270829e-04    1.0350743299685709e+01    1.2372924446597428e-01    1.4130958911390715e-02    2.5091208500733010e+03   -1.4505950736150156e+01   -1.6981862845982532e+00 
   72 -2.750000000000000e-01    9.7591202627714846e-01   -6.4140769158877037e-03   -3.6393476010709858e-04    1.0646984718533620e+01    1.6884249640210200e-01    8.4890683896241131e-03    2.4741978577029040e+03   -2.0008138369043508e+01   -1.0769083823881775e+00 
   73 -2.650000000000000e-01    9.6199738949824110e-01   -7.4163597701196919e-03   -2.0829376193036127e-04    1.1008714723560336e+01    1.9046027960721504e-01    4.0170342020039579e-03    2.4310260647639075e+03   -2.2891774474544665e+01   -5.7537381890137418e-01 
   74 -2.550000000000000e-01    9.4656424121506477e-01   -7.9823524937399325e-03   -1.3156304899487360e-04    1.1399489002242483e+01    1.9923889582653959e-01    1.7246067294797648e-03    2.3836681889683177e+03   -2.4350148280537290e+01   -3.2302549891452959e-01 
   75 -2.450000000000000e-01    9.3020078927472072e-01   -8.3694403140800490e-03   -9.9119839544452130e-05    1.1801627523200246e+01    2.0246346299295920e-01    6.5429772271621833e-04    2.3340605134173375e+03   -2.5215162394107409e+01   -2.1215055640490377e-01 
   76 -2.350000000000000e-01    9.1313818172882499e-01   -8.6855612026672420e-03   -7.9562519058011451e-05    1.2207372734515747e+01    2.0301168469508393e-01    1.5709252863163603e-05    2.2829955130591366e+03   -2.5824575541155411e+01   -1.4846538685985156e-01 
   77 -2.250000000000000e-01    8.9550771380206018e-01   -8.9344445361575209e-03   -5.8031695487068598e-05    1.2611872908198128e+01    2.0113677437688371e-01   -6.6741169492922497e-04    2.2309362812002637e+03   -2.6199173559328326e+01   -7.7816365796406828e-02 
   78 -2.150000000000000e-01    8.7747390542417336e-01   -9.0860034415709001e-03   -3.2434407804511969e-05    1.3009867285002668e+01    1.9647527112047453e-01   -1.3822954456066613e-03    2.1784251521663127e+03   -2.6269636093501859e+01    2.1307069355493979e-03 
   79 -2.050000000000000e-01    8.5923860756015435e-01   -9.1361250936029242e-03   -6.8854340407155726e-06    1.3395820007222500e+01    1.8918466079210228e-01   -1.9485582426022954e-03    2.1260848396660740e+03   -2.6034135999481371e+01    7.3171546562678991e-02 
   80 -1.950000000000000e-01    8.4099098101884107e-01   -9.1029335947122800e-03    1.1415859852623861e-05    1.3765189933114977e+01    1.7998442612155349e-01   -2.3499256090386417e-03    2.0744648196973353e+03   -2.5561047006423770e+01    1.2464397548010631e-01 
   81 -1.849999999999999e-01    8.2287305521301735e-01   -9.0088587216958955e-03    2.4921286219174461e-05    1.4114944895413895e+01    1.6966645224361043e-01   -2.5804394926302876e-03    2.0239572796224186e+03   -2.4931216062999098e+01    1.5870740852705101e-01 
   82 -1.749999999999999e-01    8.0498579097638745e-01   -8.8731515664665066e-03    3.6498000395740991e-05    1.4443349265867932e+01    1.5868308598455233e-01   -2.7067678645346857e-03    1.9748165038630978e+03   -2.4198403957732268e+01    1.8388365627085168e-01 
   83 -1.650000000000000e-01    7.8741328065246030e-01   -8.6937550271351978e-03    4.8109345306030903e-05    1.4749361397604225e+01    1.4725825053469033e-01   -2.8399375340626351e-03    1.9272338806187377e+03   -2.3370693373377787e+01    2.1101544930470695e-01 
   84 -1.550000000000000e-01    7.7025562446921747e-01   -8.4530422172704074e-03    6.7933957014743116e-05    1.5031938731584711e+01    1.3523089831395807e-01   -2.9879671715674350e-03    1.8814354943422259e+03   -2.2404053246727074e+01    2.5353212059032160e-01 
   85 -1.450000000000000e-01    7.5367628150804789e-01   -8.1092351534428481e-03    9.8329567588123067e-05    1.5289564137996585e+01    1.2221769784991396e-01   -3.2629814093100250e-03    1.8377922006298916e+03   -2.1198226356000063e+01    3.2435419928678755e-01 
   86 -1.350000000000000e-01    7.3794807906062887e-01   -7.5882959957964229e-03    1.5111567527690563e-04    1.5519667227412436e+01    1.0761755742645884e-01   -3.6791269892427030e-03    1.7969429286211841e+03   -1.9579564909463066e+01    4.4542300052207917e-01 
   87 -1.250000000000000e-01    7.2353248106831247e-01   -6.7827355416237821e-03    2.2821999768673357e-04    1.5718193292538807e+01    9.0532094674468988e-02   -4.2689447896359714e-03    1.7599684955965270e+03   -1.7289683164402952e+01    6.2476493331013927e-01 
   88 -1.150000000000000e-01    7.1107516918864833e-01   -5.6210228694727350e-03    3.2102071897300178e-04    1.5880051933606483e+01    7.0961687875587737e-02   -4.8568180771726109e-03    1.7283740958029241e+03   -1.4181530460110656e+01    8.3690865677647608e-01 
   89 -1.050000000000000e-01    7.0160828796417019e-01   -3.6602214838464590e-03    6.1675433697142685e-04    1.5997026626258609e+01    4.4140518658008332e-02   -7.7471655903132448e-03    1.7045808418570289e+03   -9.1600392509081061e+00    1.5541730773172202e+00 
   90 -9.499999999999997e-02    6.9688852176457849e-01   -1.2852743682718391e-03    3.0902561902463124e-04    1.6053372467905653e+01    1.5154382182181604e-02   -3.6701598017917572e-03    1.6927887613844025e+03   -3.2050590152382297e+00    7.7130808199161394e-01 
   91 -8.499999999999996e-02    6.9539498680284229e-01   -3.9081529508177150e-04    4.2047912602323652e-05    1.6070908316816077e+01    4.5470828420412241e-03   -4.9717026726291830e-04    1.6890674021245397e+03   -9.7174804612234822e-01    1.0493781473748384e-01 
   92 -7.499999999999996e-02    6.9497643138087128e-01   -8.0439879423904379e-05   -1.6803565475300026e-05    1.6075792419662466e+01    9.5917142096115079e-04    1.9576205380962536e-04    1.6880256445601433e+03   -2.0154708733709076e-01   -4.1801915563666164e-02 
   93 -6.499999999999995e-02    6.9493467938512854e-01    6.4032204763688006e-05    3.1353623822254727e-05    1.6076279092055856e+01   -7.7052285135265086e-04   -3.6495189837575998e-04    1.6879217761172708e+03    1.6090117635620563e-01    7.7978350155065074e-02 
   94 -5.499999999999993e-02    6.9517571206349860e-01    1.9880745865629541e-04    6.4167312304718311e-05    1.6073468016674621e+01   -2.2953604781032885e-03   -7.5509120708370061e-04    1.6885216496930834e+03    4.9326012413951520e-01    1.6006508126786381e-01 
   95 -4.500000000000003e-02    6.9607404171589105e-01    7.6740458880327574e-04    1.8022914303953834e-04    1.6062953442003298e+01   -9.0247935842033972e-03   -2.1305408634821046e-03    1.6907587623336797e+03    1.9132657200421044e+00    4.4938704328999324e-01 
   96 -3.500000000000002e-02    6.9768988490409001e-01    5.3753032491763689e-04   -2.7576482578200068e-04    1.6043932199260805e+01   -6.3276810838202996e-03    3.2530286100331072e-03    1.6947864552044371e+03    1.3391426347633311e+00   -6.8753960537001002e-01 
   97 -2.500000000000002e-02    6.9859725460539468e-01    5.1944293476603319e-04   -1.5224817322736958e-05    1.6033177839066642e+01   -6.1952811378291469e-03    1.7766343299567685e-04    1.6970508447577488e+03    1.2983715532408060e+00   -3.8041833542875103e-02 
   98 -1.500000000000001e-02    6.9938113631128029e-01    2.8849546486271017e-04    8.6765286928072217e-06    1.6023860416534063e+01   -3.4113653941868372e-03   -1.1798390505951203e-04    1.6990076586025446e+03    7.1882446305721970e-01    2.2544251861165598e-02 
   99 -5.000000000000000e-03    6.9992740496341566e-01    2.3895129872555151e-04   -2.1138533620996775e-05    1.6017323696553241e+01   -2.8822809460475637e-03    2.7261258584307499e-04    1.7003735031164085e+03    5.9882002110595112e-01   -5.4157146886558843e-02 
  100 5.000000000000009e-03    7.0033910725922877e-01    1.6428171556119697e-04   -3.0227424562312804e-05    1.6012412011066907e+01   -1.9556402069267329e-03    3.3656588805624777e-04    1.7014015824963883e+03    4.0989015565436010e-01   -7.3942634575345917e-02 
  101 1.500000000000002e-02    7.0065187986696043e-01    1.4263819266974951e-04   -3.1502914695527672e-05    1.6008662065146225e+01   -1.7043245205739554e-03    3.7500125823587748e-04    1.7021835909905276e+03    3.5621814449345168e-01   -7.8601829164042611e-02 
  102 2.500000000000003e-02    7.0084106991572570e-01    6.6928853206731591e-05    3.8819865200143120e-07    1.6006242452103773e+01   -9.6329491497636113e-04    8.5212427825084750e-06    1.7026662431958955e+03    1.7762505916189664e-01    1.2211068436700917e-04 
  103 3.500000000000004e-02    7.0094192946515532e-01    1.3559258928384816e-05   -2.8848104923951118e-05    1.6004945035594424e+01   -9.6593699268871473e-05    3.2376531280522774e-04    1.7029239934751811e+03    2.9636192216779024e-02   -7.0688540404656913e-02 
  104 4.500000000000005e-02    7.0098824742967836e-01    3.7230006024233820e-05   -1.3436257560675321e-05    1.6004396063696852e+01   -4.5197860619536774e-04    2.3213703560538845e-04    1.7030393223002829e+03    9.3404612572950213e-02   -3.8139334115459028e-02 
  105 5.500000000000006e-02    7.0106100858658515e-01    5.3680252850566278e-05    1.4712894708443891e-05    1.6003694148966627e+01   -5.5655679917510277e-04   -2.4666874062656942e-04    1.7032102467133170e+03    1.2859828853338248e-01    4.1284230190541504e-02 
  106 6.500000000000006e-02    7.0118417297935753e-01    6.3749165641502917e-05    3.9630862414648455e-06    1.6002238883639510e+01   -8.3363073619530537e-04   -1.4395324037273281e-04    1.7035167166930328e+03    1.6376964434910890e-01    1.6095462279524832e-02 
  107 7.500000000000007e-02    7.0132276548668526e-01    5.9109831516872765e-05   -1.5496881231958026e-05    1.5999764805301194e+01   -1.3472805540402440e-03    3.1219014571354518e-04    1.7039152869751058e+03    1.8876602203180431e-01   -4.6857434986800540e-02 
